Raw Item ID,Inner Item ID
55498,2523
55721,2524
55814,2525
55830,2526
56001,2527
56165,2528
56167,2529
56169,2530
56274,2531
56286,2532
56607,2533
57464,2534
57792,2535
57910,2536
57951,2537
58162,2538
58191,2539
58301,2540
58627,2541
58652,2542
58839,2543
58933,2544
59022,2545
59118,2546
59306,2547
59709,2548
60763,2549
60894,2550
61071,2551
61236,2552
61250,2553
62250,2554
62265,2555
62718,2556
63276,2557
63540,2558
64030,2559
64197,2560
64620,2561
65037,2562
65088,2563
65193,2564
65216,2565
65567,2566
67799,2567
68194,2568
68685,2569
68690,2570
68848,2571
68963,2572
69187,2573
69253,2574
69306,2575
70093,2576
70301,2577
70562,2578
70567,2579
70682,2580
70687,2581
70728,2582
70862,2583
70898,2584
70932,2585
70984,2586
71211,2587
71466,2588
71670,2589
71691,2590
71823,2591
72367,2592
72479,2593
72605,2594
73049,2595
73344,2596
73488,2597
73860,2598
74488,2599
74688,2600
74787,2601
74868,2602
74946,2603
74948,2604
76173,2605
76763,2606
77307,2607
77427,2608
77667,2609
77866,2610
77893,2611
78034,2612
78174,2613
78266,2614
78370,2615
79868,2616
79897,2617
80219,2618
80775,2619
81456,2620
81731,2621
81949,2622
82037,2623
82041,2624
83424,2625
83976,2626
84137,2627
85305,2628
85354,2629
86142,2630
86892,2631
87270,2632
89678,2633
89837,2634
89900,2635
91266,2636
91888,2637
93563,2638
94799,2639
96815,2640
97306,2641
104457,2642
104863,2643
104881,2644
109740,2645
109846,2646
110110,2647
110461,2648
110591,2649
110771,2650
111443,2651
112515,2652
112788,2653
113829,2654
113862,2655
114028,2656
114074,2657
115664,2658
120138,2659
128510,2660
128601,2661
128622,2662
42943,2663
79796,2664
101207,2665
107069,2666
120484,2667
122145,2668
2792,2669
1173,2670
101292,2671
118338,2672
4007,2673
1385,2674
3307,2675
6669,2676
7025,2677
7263,2678
7475,2679
26160,2680
26183,2681
26425,2682
63,2683
89,2684
942,2685
1092,2686
1676,2687
1913,2688
2066,2689
2117,2690
2183,2691
2212,2692
2940,2693
3265,2694
3831,2695
5169,2696
6535,2697
6867,2698
7034,2699
7132,2700
7827,2701
8042,2702
8491,2703
8969,2704
27674,2705
27905,2706
55553,2707
60904,2708
67997,2709
69275,2710
71248,2711
84844,2712
90430,2713
92768,2714
95543,2715
99996,2716
102666,2717
105585,2718
110586,2719
116161,2720
129428,2721
103249,2722
112087,2723
114856,2724
127319,2725
127323,2726
33162,2727
78467,2728
109578,2729
116887,2730
754,2731
1551,2732
1739,2733
1833,2734
1854,2735
1877,2736
1888,2737
2188,2738
2272,2739
2280,2740
2320,2741
2328,2742
2436,2743
2446,2744
2491,2745
2549,2746
2829,2747
2887,2748
2996,2749
3299,2750
3324,2751
3509,2752
3797,2753
3854,2754
3858,2755
3862,2756
3903,2757
3943,2758
4153,2759
4155,2760
4167,2761
4256,2762
4291,2763
4304,2764
4427,2765
4448,2766
4540,2767
4663,2768
4750,2769
4847,2770
4880,2771
4994,2772
5420,2773
6197,2774
6557,2775
6568,2776
7380,2777
8908,2778
27646,2779
27808,2780
31225,2781
45175,2782
47122,2783
47518,2784
55078,2785
55094,2786
89260,2787
96405,2788
103609,2789
105943,2790
111529,2791
115881,2792
129303,2793
435,2794
2699,2795
64793,2796
127110,2797
127166,2798
127196,2799
127212,2800
129030,2801
129707,2802
272,2803
1100,2804
1274,2805
1378,2806
2490,2807
2890,2808
3450,2809
4558,2810
898,2811
916,2812
1132,2813
1237,2814
1254,2815
1358,2816
2208,2817
3039,2818
3469,2819
6650,2820
33154,2821
41571,2822
45880,2823
71899,2824
90647,2825
94833,2826
114552,2827
25,2828
680,2829
1392,2830
2351,2831
2729,2832
2732,2833
2933,2834
3224,2835
3645,2836
3925,2837
4009,2838
5075,2839
5505,2840
6008,2841
7043,2842
7137,2843
7419,2844
7749,2845
8602,2846
8738,2847
8803,2848
26064,2849
26731,2850
31930,2851
38886,2852
52929,2853
58207,2854
70451,2855
87049,2856
90428,2857
99058,2858
104669,2859
106983,2860
110449,2861
114342,2862
1124,2863
1956,2864
2443,2865
2819,2866
3091,2867
3783,2868
5446,2869
5992,2870
42632,2871
44204,2872
86087,2873
90947,2874
96020,2875
99468,2876
113612,2877
117192,2878
118930,2879
119155,2880
307,2881
412,2882
565,2883
1241,2884
1347,2885
1603,2886
1971,2887
1972,2888
2203,2889
2395,2890
2396,2891
2474,2892
3095,2893
3386,2894
3587,2895
3651,2896
5111,2897
6741,2898
6985,2899
7001,2900
25741,2901
26320,2902
58975,2903
71472,2904
76030,2905
82022,2906
82337,2907
84714,2908
89343,2909
89427,2910
97988,2911
102066,2912
107769,2913
114713,2914
116503,2915
117909,2916
120803,2917
130052,2918
130642,2919
52,2920
135,2921
148,2922
163,2923
193,2924
194,2925
224,2926
315,2927
459,2928
466,2929
613,2930
852,2931
866,2932
1091,2933
1121,2934
1279,2935
1831,2936
1904,2937
1916,2938
1965,2939
2002,2940
2108,2941
2155,2942
2245,2943
2352,2944
2369,2945
2387,2946
2405,2947
2406,2948
2463,2949
2470,2950
3020,2951
3180,2952
3263,2953
3418,2954
3505,2955
3543,2956
3706,2957
3707,2958
3841,2959
3869,2960
4083,2961
4108,2962
4121,2963
4499,2964
4603,2965
4627,2966
4681,2967
4855,2968
5060,2969
5083,2970
5309,2971
5334,2972
5541,2973
6238,2974
6664,2975
6994,2976
7033,2977
7048,2978
7101,2979
8604,2980
8614,2981
8658,2982
26340,2983
26596,2984
26674,2985
26750,2986
26770,2987
27815,2988
31617,2989
32442,2990
32460,2991
43936,2992
54331,2993
58939,2994
68153,2995
68662,2996
71779,2997
82848,2998
89170,2999
92496,3000
92498,3001
93022,3002
103534,3003
106503,3004
107264,3005
107410,3006
108246,3007
108977,3008
109199,3009
109251,3010
113555,3011
118888,3012
118890,3013
126245,3014
126927,3015
126959,3016
339,3017
558,3018
830,3019
1088,3020
2123,3021
2139,3022
2140,3023
2413,3024
2599,3025
2803,3026
3253,3027
3421,3028
4054,3029
4090,3030
4142,3031
4814,3032
5957,3033
6212,3034
6464,3035
6619,3036
6879,3037
6959,3038
7762,3039
8911,3040
26680,3041
27251,3042
27699,3043
36525,3044
36533,3045
40870,3046
40962,3047
44613,3048
47952,3049
51412,3050
54734,3051
55284,3052
65577,3053
69524,3054
71700,3055
77191,3056
77846,3057
78349,3058
79946,3059
80094,3060
80941,3061
81083,3062
81516,3063
81535,3064
81784,3065
81788,3066
82095,3067
82534,3068
83480,3069
84732,3070
87921,3071
88380,3072
88785,3073
88932,3074
89072,3075
89388,3076
89753,3077
90717,3078
91474,3079
91626,3080
91831,3081
92206,3082
92264,3083
92391,3084
93242,3085
93475,3086
93805,3087
93855,3088
94015,3089
95199,3090
96069,3091
96456,3092
96565,3093
96917,3094
97232,3095
97311,3096
98203,3097
99106,3098
100083,3099
101529,3100
102084,3101
103315,3102
103755,3103
104076,3104
104312,3105
106910,3106
107436,3107
108689,3108
108949,3109
109157,3110
118252,3111
1022,3112
6953,3113
55167,3114
55444,3115
64993,3116
73808,3117
87234,3118
98124,3119
34528,3120
66385,3121
86028,3122
98017,3123
106452,3124
107274,3125
116660,3126
5498,3127
7241,3128
7301,3129
120466,3130
2795,3131
175,3132
1805,3133
3261,3134
3481,3135
6222,3136
6318,3137
6341,3138
30822,3139
43908,3140
45525,3141
71902,3142
84954,3143
555,3144
1673,3145
2064,3146
2144,3147
2455,3148
3160,3149
3317,3150
3448,3151
3499,3152
4034,3153
4388,3154
4881,3155
5577,3156
5617,3157
5673,3158
6296,3159
6440,3160
8910,3161
1946,3162
3654,3163
4118,3164
40988,3165
101106,3166
110975,3167
112868,3168
115231,3169
115414,3170
122699,3171
128648,3172
129233,3173
130073,3174
352,3175
1227,3176
7894,3177
105246,3178
1216,3179
3355,3180
50354,3181
50356,3182
102880,3183
113103,3184
1256,3185
2021,3186
106766,3187
112165,3188
119670,3189
306,3190
308,3191
80398,3192
44,3193
196,3194
1591,3195
1769,3196
4006,3197
8370,3198
8805,3199
27846,3200
54281,3201
12,3202
239,3203
267,3204
653,3205
1713,3206
1882,3207
2657,3208
3328,3209
4368,3210
5151,3211
5478,3212
6058,3213
7155,3214
7346,3215
7842,3216
8253,3217
27186,3218
32019,3219
32840,3220
34530,3221
36535,3222
43919,3223
49347,3224
53956,3225
56156,3226
80350,3227
80590,3228
81018,3229
82854,3230
83803,3231
90469,3232
97172,3233
99145,3234
101880,3235
102123,3236
115534,3237
6660,3238
27156,3239
42725,3240
85881,3241
3484,3242
4735,3243
5942,3244
37853,3245
55245,3246
64032,3247
67695,3248
72701,3249
74530,3250
74532,3251
77798,3252
80839,3253
86293,3254
89030,3255
99728,3256
104337,3257
117871,3258
3702,3259
6666,3260
25774,3261
68347,3262
96662,3263
101350,3264
1938,3265
8711,3266
93379,3267
93432,3268
102299,3269
104078,3270
107848,3271
113064,3272
127881,3273
56788,3274
77201,3275
225,3276
1041,3277
1086,3278
1283,3279
1785,3280
1950,3281
1962,3282
2303,3283
2739,3284
3330,3285
3467,3286
3559,3287
3634,3288
4056,3289
5570,3290
6159,3291
6305,3292
6611,3293
6954,3294
7926,3295
8133,3296
25964,3297
27178,3298
27727,3299
31952,3300
48696,3301
51103,3302
55555,3303
56095,3304
56333,3305
58059,3306
58492,3307
60735,3308
62669,3309
73587,3310
83411,3311
89354,3312
90933,3313
92154,3314
101973,3315
1370,3316
42946,3317
60609,3318
85777,3319
166,3320
531,3321
783,3322
1032,3323
1271,3324
1298,3325
1688,3326
1690,3327
1722,3328
1881,3329
2018,3330
2078,3331
2085,3332
2138,3333
2340,3334
2822,3335
3159,3336
3489,3337
3569,3338
4439,3339
4545,3340
4951,3341
5051,3342
6018,3343
6763,3344
6884,3345
7149,3346
7374,3347
7505,3348
8965,3349
26326,3350
27033,3351
27619,3352
31223,3353
32788,3354
36397,3355
47264,3356
47491,3357
47805,3358
52189,3359
56079,3360
60806,3361
72714,3362
72980,3363
73854,3364
74111,3365
79057,3366
89085,3367
89386,3368
90528,3369
96569,3370
106841,3371
112072,3372
127222,3373
127224,3374
2961,3375
7445,3376
55207,3377
75341,3378
88179,3379
103606,3380
110675,3381
127096,3382
3262,3383
262,3384
951,3385
1277,3386
1289,3387
1348,3388
2696,3389
3677,3390
4255,3391
5501,3392
5608,3393
6270,3394
6370,3395
7071,3396
7151,3397
8477,3398
31698,3399
33270,3400
48520,3401
49651,3402
50189,3403
83182,3404
1130,3405
1249,3406
5049,3407
546,3408
2087,3409
2843,3410
3018,3411
7700,3412
8928,3413
8959,3414
46572,3415
50011,3416
59339,3417
60408,3418
92262,3419
92944,3420
94126,3421
120464,3422
129235,3423
3471,3424
130462,3425
609,3426
818,3427
1005,3428
1359,3429
1431,3430
1474,3431
1513,3432
1592,3433
2137,3434
27253,3435
32017,3436
60365,3437
76108,3438
88345,3439
92490,3440
92643,3441
102993,3442
106510,3443
111375,3444
112421,3445
115875,3446
116217,3447
122,3448
1432,3449
2306,3450
2587,3451
2770,3452
3120,3453
3438,3454
3439,3455
3440,3456
3744,3457
4084,3458
4438,3459
4440,3460
4489,3461
4602,3462
5009,3463
5220,3464
5803,3465
5944,3466
6338,3467
26471,3468
50806,3469
51939,3470
72489,3471
95067,3472
97002,3473
128520,3474
1542,3475
3168,3476
4327,3477
27736,3478
54513,3479
72557,3480
90649,3481
93376,3482
109457,3483
126414,3484
126416,3485
2402,3486
2808,3487
3697,3488
3704,3489
54999,3490
57326,3491
58105,3492
62956,3493
74795,3494
77364,3495
79553,3496
82852,3497
1726,3498
26524,3499
2109,3500
3879,3501
4727,3502
5900,3503
5943,3504
62049,3505
62374,3506
84273,3507
96567,3508
126548,3509
7618,3510
2119,3511
2905,3512
3022,3513
4444,3514
98447,3515
100397,3516
110297,3517
110899,3518
112334,3519
113252,3520
114928,3521
119649,3522
128736,3523
129350,3524
1416,3525
2354,3526
3247,3527
3990,3528
2360,3529
108778,3530
902,3531
117887,3532
31,3533
180,3534
497,3535
3868,3536
33880,3537
96687,3538
127098,3539
446,3540
1960,3541
40697,3542
49394,3543
68945,3544
96062,3545
110445,3546
1276,3547
2478,3548
103048,3549
94160,3550
113278,3551
968,3552
1025,3553
1202,3554
1232,3555
1255,3556
1333,3557
1345,3558
1350,3559
1982,3560
2118,3561
2459,3562
3676,3563
3917,3564
4437,3565
5105,3566
7063,3567
7116,3568
7984,3569
27728,3570
53468,3571
103621,3572
436,3573
1459,3574
2948,3575
4008,3576
7303,3577
73023,3578
78054,3579
96801,3580
103974,3581
128356,3582
128358,3583
431,3584
4954,3585
115170,3586
97957,3587
102802,3588
106868,3589
3508,3590
1096,3591
1953,3592
3152,3593
3475,3594
7055,3595
25757,3596
107980,3597
68159,3598
107000,3599
130496,3600
1918,3601
539,3602
914,3603
928,3604
947,3605
955,3606
971,3607
1284,3608
1947,3609
2067,3610
3468,3611
3545,3612
3548,3613
3801,3614
4062,3615
4184,3616
8879,3617
81,3618
186,3619
474,3620
515,3621
49130,3622
50792,3623
79494,3624
98239,3625
101088,3626
106491,3627
109461,3628
110968,3629
129857,3630
1376,3631
2310,3632
59418,3633
72178,3634
81791,3635
85736,3636
129822,3637
130768,3638
101971,3639
116841,3640
4033,3641
5959,3642
59731,3643
1883,3644
2106,3645
26782,3646
32582,3647
91886,3648
6266,3649
68180,3650
113240,3651
33499,3652
40851,3653
42732,3654
55241,3655
56885,3656
1587,3657
2788,3658
97393,3659
4443,3660
950,3661
1235,3662
3033,3663
3037,3664
3359,3665
7084,3666
7091,3667
7831,3668
7832,3669
7833,3670
7835,3671
252,3672
2941,3673
4621,3674
6183,3675
6390,3676
7247,3677
111617,3678
4361,3679
4936,3680
31705,3681
59729,3682
73232,3683
4234,3684
4329,3685
4524,3686
6862,3687
8968,3688
60647,3689
368,3690
2763,3691
3675,3692
4857,3693
5375,3694
109191,3695
121129,3696
121133,3697
121139,3698
115667,3699
2393,3700
6902,3701
1441,3702
26349,3703
96751,3704
114760,3705
116897,3706
117867,3707
117881,3708
118702,3709
121171,3710
121231,3711
121308,3712
123121,3713
123943,3714
123947,3715
124537,3716
124562,3717
124769,3718
126422,3719
127244,3720
127441,3721
128671,3722
128898,3723
129068,3724
130512,3725
1257,3726
199,3727
659,3728
670,3729
900,3730
1082,3731
2094,3732
2397,3733
5515,3734
5660,3735
5693,3736
5780,3737
6258,3738
8897,3739
25744,3740
25916,3741
25930,3742
25960,3743
37976,3744
42783,3745
44653,3746
48575,3747
50229,3748
55369,3749
60256,3750
68872,3751
70295,3752
71693,3753
71940,3754
72310,3755
74370,3756
82335,3757
92309,3758
95531,3759
100017,3760
104089,3761
111401,3762
111403,3763
112450,3764
114704,3765
115824,3766
118924,3767
4082,3768
8866,3769
27871,3770
45732,3771
8,3772
27,3773
289,3774
343,3775
1064,3776
1457,3777
1648,3778
2084,3779
2339,3780
2432,3781
2876,3782
2907,3783
3146,3784
3554,3785
3565,3786
4039,3787
4091,3788
4154,3789
4228,3790
4248,3791
4487,3792
4732,3793
5103,3794
5106,3795
5255,3796
5308,3797
5969,3798
6332,3799
7150,3800
7169,3801
7255,3802
7316,3803
7320,3804
7375,3805
8643,3806
8799,3807
8869,3808
31433,3809
32009,3810
32598,3811
37844,3812
43558,3813
44193,3814
50802,3815
55566,3816
62137,3817
72696,3818
78316,3819
90890,3820
92509,3821
104218,3822
8633,3823
8939,3824
61255,3825
81782,3826
112727,3827
114246,3828
6290,3829
33085,3830
34153,3831
51091,3832
4218,3833
8254,3834
101997,3835
40278,3836
1224,3837
6932,3838
66130,3839
106441,3840
118760,3841
277,3842
799,3843
905,3844
1245,3845
1991,3846
2728,3847
2731,3848
3075,3849
3742,3850
4210,3851
4357,3852
4406,3853
4541,3854
4914,3855
5825,3856
6023,3857
6987,3858
7327,3859
7386,3860
26003,3861
26512,3862
39381,3863
43677,3864
51573,3865
54910,3866
61394,3867
72171,3868
73211,3869
96606,3870
106300,3871
946,3872
562,3873
943,3874
1211,3875
1449,3876
2095,3877
3296,3878
3466,3879
4029,3880
7619,3881
25856,3882
762,3883
1541,3884
80166,3885
7481,3886
27834,3887
24,3888
112,3889
160,3890
204,3891
256,3892
420,3893
553,3894
678,3895
786,3896
1438,3897
1597,3898
1616,3899
1687,3900
1779,3901
1792,3902
2302,3903
2334,3904
3066,3905
3074,3906
3980,3907
4958,3908
6219,3909
26467,3910
37731,3911
49822,3912
51080,3913
53550,3914
58297,3915
74541,3916
81158,3917
82744,3918
89087,3919
89840,3920
90662,3921
90738,3922
91972,3923
94018,3924
94813,3925
98949,3926
100326,3927
100737,3928
102072,3929
102160,3930
103972,3931
106785,3932
113188,3933
119068,3934
121141,3935
121143,3936
3529,3937
4798,3938
6990,3939
8675,3940
30818,3941
70432,3942
103233,3943
108501,3944
122100,3945
1248,3946
99007,3947
109483,3948
114762,3949
80358,3950
7096,3951
7836,3952
109895,3953
111249,3954
129659,3955
130069,3956
1912,3957
302,3958
2574,3959
3570,3960
32139,3961
43675,3962
48783,3963
88706,3964
94839,3965
103543,3966
108780,3967
109853,3968
121322,3969
121324,3970
1297,3971
2231,3972
2371,3973
4326,3974
48045,3975
70342,3976
96501,3977
3340,3978
3736,3979
74791,3980
77412,3981
127300,3982
128968,3983
4898,3984
33592,3985
102058,3986
106906,3987
117543,3988
114161,3989
114601,3990
114847,3991
27523,3992
27909,3993
53161,3994
58123,3995
111778,3996
114453,3997
35,3998
42,3999
170,4000
198,4001
324,4002
345,4003
471,4004
849,4005
1095,4006
1269,4007
1287,4008
1554,4009
1693,4010
2336,4011
2389,4012
2717,4013
2722,4014
2863,4015
2871,4016
3246,4017
7766,4018
107978,4019
74944,4020
112316,4021
71104,4022
3635,4023
3148,4024
95313,4025
450,4026
100745,4027
128303,4028
101,4029
72720,4030
114439,4031
1799,4032
2427,4033
3503,4034
3819,4035
3992,4036
4754,4037
5202,4038
8157,4039
27176,4040
31545,4041
32511,4042
44931,4043
51174,4044
53574,4045
54185,4046
54354,4047
57772,4048
69278,4049
69746,4050
71494,4051
76054,4052
87304,4053
90357,4054
94735,4055
96084,4056
100044,4057
109383,4058
117531,4059
120761,4060
127172,4061
127180,4062
128900,4063
128902,4064
128991,4065
11,4066
329,4067
114242,4068
127315,4069
65982,4070
1031,4071
2043,4072
6405,4073
109317,4074
110611,4075
111624,4076
114265,4077
114818,4078
115216,4079
118970,4080
119948,4081
121009,4082
909,4083
1057,4084
1117,4085
1176,4086
1511,4087
1719,4088
2105,4089
2428,4090
2585,4091
2746,4092
3429,4093
3684,4094
3698,4095
3920,4096
4297,4097
4380,4098
4500,4099
5104,4100
5633,4101
6286,4102
6303,4103
6971,4104
7209,4105
7234,4106
7763,4107
8154,4108
8844,4109
26171,4110
26422,4111
26444,4112
26939,4113
26954,4114
27356,4115
32825,4116
33443,4117
33709,4118
39768,4119
39869,4120
56060,4121
56921,4122
61724,4123
63194,4124
69464,4125
86401,4126
86476,4127
89472,4128
90821,4129
91488,4130
92910,4131
94412,4132
99258,4133
99910,4134
103306,4135
103655,4136
107883,4137
114042,4138
114329,4139
113780,4140
115685,4141
4183,4142
26729,4143
53774,4144
743,4145
1479,4146
2410,4147
2411,4148
2412,4149
2421,4150
6517,4151
123288,4152
1339,4153
3060,4154
4866,4155
7046,4156
8119,4157
8607,4158
26184,4159
26743,4160
27731,4161
42718,4162
49815,4163
72129,4164
85179,4165
89780,4166
91273,4167
107412,4168
109633,4169
117136,4170
127052,4171
130644,4172
152,4173
188,4174
213,4175
220,4176
332,4177
366,4178
407,4179
426,4180
598,4181
657,4182
718,4183
720,4184
1120,4185
1128,4186
1150,4187
1171,4188
1516,4189
1546,4190
1619,4191
1623,4192
1681,4193
1756,4194
1771,4195
1970,4196
1999,4197
2020,4198
2077,4199
2093,4200
2346,4201
2378,4202
2513,4203
2517,4204
2553,4205
2560,4206
2600,4207
2664,4208
2713,4209
2898,4210
2900,4211
2901,4212
3546,4213
3621,4214
3699,4215
3726,4216
3837,4217
3986,4218
4036,4219
4381,4220
4467,4221
4497,4222
4533,4223
4713,4224
4725,4225
4996,4226
5046,4227
5062,4228
5074,4229
5120,4230
5136,4231
5165,4232
5208,4233
5489,4234
5588,4235
5853,4236
6063,4237
6299,4238
6395,4239
6408,4240
6542,4241
6639,4242
6731,4243
6734,4244
6978,4245
7115,4246
7492,4247
7564,4248
7657,4249
8019,4250
8605,4251
8670,4252
25737,4253
26122,4254
26236,4255
26603,4256
26819,4257
27003,4258
27192,4259
27368,4260
27402,4261
27441,4262
27491,4263
27604,4264
27608,4265
27721,4266
27784,4267
30846,4268
31804,4269
32892,4270
33834,4271
34032,4272
34246,4273
36289,4274
36363,4275
42351,4276
44238,4277
44828,4278
48167,4279
50641,4280
51357,4281
52950,4282
54771,4283
55067,4284
55492,4285
57637,4286
58332,4287
59126,4288
59915,4289
62000,4290
63222,4291
63826,4292
65310,4293
67665,4294
72131,4295
74436,4296
74677,4297
74750,4298
74760,4299
75425,4300
78913,4301
86279,4302
87073,4303
87298,4304
87413,4305
87992,4306
89761,4307
95524,4308
95937,4309
96054,4310
96098,4311
96469,4312
97065,4313
98120,4314
98985,4315
99064,4316
99287,4317
99532,4318
100159,4319
100328,4320
100444,4321
100509,4322
107057,4323
109000,4324
117877,4325
120478,4326
121202,4327
125926,4328
126090,4329
127993,4330
15,4331
610,4332
711,4333
737,4334
996,4335
1665,4336
2269,4337
2315,4338
2718,4339
2879,4340
3953,4341
4030,4342
4372,4343
5093,4344
5479,4345
5678,4346
5787,4347
6185,4348
6249,4349
6662,4350
8865,4351
26801,4352
27408,4353
27821,4354
33027,4355
46855,4356
47452,4357
53022,4358
59947,4359
73569,4360
73676,4361
74580,4362
84187,4363
91014,4364
92096,4365
92804,4366
92817,4367
98759,4368
98821,4369
98852,4370
102231,4371
117133,4372
2596,4373
31435,4374
3196,4375
130075,4376
2802,4377
8340,4378
26947,4379
27397,4380
34811,4381
38095,4382
47044,4383
49314,4384
50851,4385
51545,4386
66785,4387
96002,4388
99695,4389
103849,4390
116411,4391
43744,4392
121235,4393
121035,4394
501,4395
6920,4396
42094,4397
90524,4398
91842,4399
1357,4400
2925,4401
3211,4402
7372,4403
97024,4404
128626,4405
94325,4406
100527,4407
104245,4408
236,4409
1537,4410
2805,4411
3225,4412
9010,4413
1725,4414
3155,4415
5417,4416
6950,4417
7177,4418
7471,4419
27350,4420
27899,4421
41434,4422
74696,4423
84240,4424
85108,4425
95558,4426
101070,4427
106165,4428
109330,4429
109452,4430
113793,4431
129034,4432
129036,4433
129530,4434
129786,4435
129788,4436
4835,4437
38499,4438
80862,4439
103027,4440
114707,4441
3190,4442
6567,4443
8532,4444
27798,4445
34526,4446
50942,4447
64116,4448
92841,4449
98109,4450
103808,4451
103982,4452
104883,4453
105053,4454
105176,4455
105742,4456
106330,4457
106839,4458
108243,4459
116668,4460
127321,4461
3007,4462
109742,4463
108156,4464
61348,4465
94969,4466
2495,4467
7482,4468
7820,4469
7938,4470
7939,4471
44397,4472
80374,4473
434,4474
464,4475
2322,4476
3705,4477
4889,4478
26464,4479
27002,4480
43871,4481
120936,4482
6538,4483
2398,4484
3347,4485
4519,4486
8827,4487
27790,4488
51884,4489
58425,4490
5341,4491
7560,4492
8207,4493
47180,4494
59590,4495
85312,4496
23,4497
839,4498
2126,4499
2567,4500
3264,4501
4571,4502
104097,4503
342,4504
1020,4505
2112,4506
6643,4507
43396,4508
4275,4509
5529,4510
6811,4511
58293,4512
97936,4513
22,4514
54,4515
65,4516
88,4517
174,4518
177,4519
230,4520
258,4521
303,4522
328,4523
350,4524
379,4525
383,4526
413,4527
416,4528
432,4529
454,4530
473,4531
542,4532
552,4533
611,4534
667,4535
688,4536
704,4537
742,4538
842,4539
891,4540
1021,4541
1037,4542
1105,4543
1126,4544
1135,4545
1334,4546
1371,4547
1372,4548
1373,4549
1375,4550
1379,4551
1381,4552
1382,4553
1388,4554
1422,4555
1456,4556
1515,4557
1639,4558
1655,4559
1663,4560
1753,4561
1772,4562
1862,4563
1869,4564
1969,4565
1973,4566
1974,4567
1975,4568
1976,4569
1977,4570
1978,4571
1979,4572
1980,4573
1981,4574
1983,4575
1986,4576
1988,4577
1992,4578
1995,4579
1996,4580
1998,4581
2003,4582
2004,4583
2036,4584
2042,4585
2046,4586
2060,4587
2090,4588
2121,4589
2122,4590
2133,4591
2141,4592
2148,4593
2193,4594
2279,4595
2298,4596
2325,4597
2327,4598
2373,4599
2376,4600
2379,4601
2380,4602
2381,4603
2382,4604
2383,4605
2404,4606
2423,4607
2447,4608
2450,4609
2453,4610
2471,4611
2477,4612
2505,4613
2514,4614
2516,4615
2519,4616
2548,4617
2552,4618
2598,4619
2613,4620
2616,4621
2641,4622
2642,4623
2643,4624
2688,4625
2723,4626
2787,4627
2793,4628
2798,4629
2799,4630
2841,4631
2853,4632
2862,4633
2868,4634
2878,4635
2902,4636
2953,4637
2974,4638
2986,4639
2990,4640
3016,4641
3017,4642
3040,4643
3041,4644
3042,4645
3053,4646
3243,4647
3248,4648
3254,4649
3257,4650
3258,4651
3267,4652
3270,4653
3274,4654
3313,4655
3388,4656
3391,4657
3444,4658
3689,4659
3690,4660
3701,4661
3708,4662
3709,4663
3767,4664
3770,4665
3791,4666
3809,4667
3840,4668
3873,4669
3918,4670
3919,4671
3930,4672
3962,4673
3964,4674
3973,4675
4040,4676
4124,4677
4130,4678
4132,4679
4133,4680
4200,4681
4214,4682
4215,4683
4222,4684
4224,4685
4265,4686
4280,4687
4321,4688
4333,4689
4351,4690
4396,4691
4397,4692
4478,4693
4480,4694
4483,4695
4492,4696
4493,4697
4494,4698
4509,4699
4532,4700
4544,4701
4561,4702
4563,4703
4576,4704
4585,4705
4613,4706
4619,4707
4629,4708
4654,4709
4665,4710
4679,4711
4748,4712
4749,4713
4915,4714
4980,4715
4989,4716
5027,4717
5040,4718
5047,4719
5102,4720
5246,4721
5303,4722
5310,4723
5337,4724
5356,4725
5433,4726
5438,4727
5442,4728
5456,4729
5540,4730
5556,4731
5598,4732
5665,4733
5691,4734
5891,4735
5927,4736
5981,4737
5999,4738
6005,4739
6040,4740
6196,4741
6280,4742
6314,4743
6348,4744
6349,4745
6379,4746
6625,4747
6631,4748
6659,4749
6695,4750
6707,4751
6736,4752
6793,4753
6966,4754
6996,4755
7004,4756
7019,4757
7117,4758
7228,4759
7308,4760
7319,4761
7366,4762
7381,4763
7417,4764
7570,4765
7573,4766
7646,4767
7845,4768
7846,4769
8169,4770
8266,4771
8493,4772
8814,4773
8932,4774
8934,4775
25977,4776
26249,4777
26502,4778
26510,4779
26542,4780
26558,4781
26629,4782
26676,4783
26688,4784
26717,4785
26778,4786
26915,4787
27369,4788
27467,4789
27642,4790
27683,4791
27787,4792
30791,4793
31156,4794
31158,4795
31160,4796
31422,4797
32589,4798
33294,4799
36509,4800
37384,4801
38583,4802
39400,4803
43022,4804
43923,4805
44724,4806
46337,4807
53435,4808
53873,4809
54775,4810
58485,4811
59604,4812
59738,4813
63458,4814
65738,4815
66659,4816
67871,4817
69849,4818
70695,4819
71203,4820
71252,4821
71302,4822
71341,4823
71372,4824
71374,4825
72018,4826
72591,4827
73929,4828
74075,4829
74752,4830
80891,4831
82186,4832
84395,4833
85016,4834
87549,4835
87909,4836
89045,4837
89208,4838
92058,4839
93126,4840
93598,4841
93819,4842
94867,4843
95670,4844
98381,4845
99787,4846
100087,4847
100359,4848
101074,4849
103483,4850
104298,4851
104576,4852
104908,4853
105497,4854
106485,4855
106508,4856
106870,4857
107314,4858
107997,4859
108282,4860
108447,4861
109720,4862
111050,4863
112772,4864
116030,4865
116032,4866
116036,4867
116275,4868
117486,4869
117490,4870
117492,4871
117628,4872
119454,4873
119667,4874
121271,4875
118354,4876
2826,4877
6663,4878
7073,4879
